STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3987;2025111521;    3;   5.0;  97.0;eor
       3987;2025111522;    3;   5.0;  97.0;eor
       3987;2025111523;    3;   5.0;  97.0;eor
       3987;2025111600;    3;   5.1;  97.0;eor
       3987;2025111601;    3;   5.2;  98.0;eor
       3987;2025111602;    3;   5.4;  98.0;eor
       3987;2025111603;    3;   5.7;  99.0;eor
       3987;2025111604;    3;   6.0;  98.0;eor
       3987;2025111605;    3;   6.4;  98.0;eor
       3987;2025111606;    3;   6.3;  99.0;eor
       3987;2025111607;    3;   6.5;  98.0;eor
       3987;2025111608;    3;   6.8;  98.0;eor
       3987;2025111609;    3;   7.4;  96.0;eor
       3987;2025111610;    3;   8.7;  94.0;eor
       3987;2025111611;    3;   9.5;  90.0;eor
       3987;2025111612;    3;   9.5;  91.0;eor
       3987;2025111613;    3;   9.1;  94.0;eor
       3987;2025111614;    3;   8.2;  97.0;eor
       3987;2025111615;    3;   6.9;  97.0;eor
       3987;2025111616;    3;   6.1;  96.0;eor
       3987;2025111617;    3;   5.6;  96.0;eor
       3987;2025111618;    3;   5.1;  96.0;eor
       3987;2025111619;    3;   5.0;  96.0;eor
       3987;2025111620;    3;   4.9;  97.0;eor
       3987;2025111621;    3;   4.8;  97.0;eor
       3987;2025111622;    3;   4.8;  97.0;eor
       3987;2025111623;    3;   4.7;  97.0;eor
       3987;2025111700;    3;   4.4;  96.0;eor
       3987;2025111701;    3;   3.5;  97.0;eor
       3987;2025111702;    3;   2.4;  98.0;eor
       3987;2025111703;    3;   2.5;  98.0;eor
       3987;2025111704;    3;   2.4;  97.0;eor
       3987;2025111705;    3;   2.3;  97.0;eor
       3987;2025111706;    3;   2.7;  96.0;eor
       3987;2025111707;    3;   3.3;  93.0;eor
       3987;2025111708;    3;   3.1;  95.0;eor
       3987;2025111709;    3;   3.2;  96.0;eor
       3987;2025111710;    3;   3.3;  96.0;eor
       3987;2025111711;    3;   3.8;  91.0;eor
       3987;2025111712;    3;   4.6;  88.0;eor
       3987;2025111713;    3;   4.8;  85.0;eor
       3987;2025111714;    3;   5.1;  86.0;eor
       3987;2025111715;    3;   4.1;  90.0;eor
       3987;2025111716;    3;   2.2;  91.0;eor
       3987;2025111717;    3;   0.9;  97.0;eor
       3987;2025111718;    3;   0.5;  97.0;eor
       3987;2025111719;    3;   0.8;  97.0;eor
       3987;2025111720;    3;   0.8;  97.0;eor
       3987;2025111721;    3;   0.5;  97.0;eor
       3987;2025111722;    3;   0.3;  97.0;eor
       3987;2025111723;    3;  -0.2;  97.0;eor
       3987;2025111800;    3;  -0.1;  97.0;eor
       3987;2025111801;    3;   0.2;  94.0;eor
       3987;2025111802;    3;   0.4;  93.0;eor
       3987;2025111803;    3;   1.2;  91.0;eor
       3987;2025111804;    3;   1.5;  92.0;eor
       3987;2025111805;    3;   1.3;  93.0;eor
       3987;2025111806;    3;   1.4;  94.0;eor
       3987;2025111807;    3;   1.3;  94.0;eor
       3987;2025111808;    3;   1.6;  93.0;eor
       3987;2025111809;    3;   2.8;  89.0;eor
       3987;2025111810;    3;   4.2;  85.0;eor
       3987;2025111811;    3;   4.7;  84.0;eor
       3987;2025111812;    3;   5.3;  82.0;eor
       3987;2025111813;    3;   5.8;  81.0;eor
       3987;2025111814;    3;   5.6;  81.0;eor
       3987;2025111815;    3;   4.5;  85.0;eor
       3987;2025111816;    3;   3.8;  90.0;eor
       3987;2025111817;    3;   3.2;  88.0;eor
       3987;2025111818;    3;   3.3;  89.0;eor
       3987;2025111819;    3;   3.2;  89.0;eor
       3987;2025111820;    3;   3.3;  87.0;eor
       3987;2025111821;    3;   3.3;  85.0;eor
       3987;2025111822;    3;   3.2;  83.0;eor
       3987;2025111823;    3;   2.6;  88.0;eor
       3987;2025111900;    3;   2.3;  89.0;eor
       3987;2025111901;    3;   1.9;  93.0;eor
       3987;2025111902;    3;   1.5;  96.0;eor
       3987;2025111903;    3;   1.8;  95.0;eor
       3987;2025111904;    3;   1.6;  96.0;eor
       3987;2025111905;    3;   1.6;  96.0;eor
       3987;2025111906;    3;   1.6;  95.0;eor
       3987;2025111907;    3;   0.6;  95.0;eor
       3987;2025111908;    3;   0.3;  96.0;eor
       3987;2025111909;    3;   1.7;  88.0;eor
       3987;2025111910;    3;   2.8;  81.0;eor
       3987;2025111911;    3;   4.1;  74.0;eor
       3987;2025111912;    3;   4.9;  69.0;eor
       3987;2025111913;    3;   4.4;  71.0;eor
       3987;2025111914;    3;   3.3;  87.0;eor
       3987;2025111915;    3;   2.5;  95.0;eor
       3987;2025111916;    3;   2.5;  96.0;eor
       3987;2025111917;    3;   2.7;  94.0;eor
       3987;2025111918;    3;   2.6;  95.0;eor
       3987;2025111919;    3;   2.8;  92.0;eor
       3987;2025111920;    3;   2.7;  95.0;eor
       3987;2025111921;    3;   2.7;  93.0;eor
       3987;2025111922;    3;   2.4;  90.0;eor
       3987;2025111923;    3;   2.8;  83.0;eor
       3987;2025112000;    3;   2.9;  81.0;eor
       3987;2025112001;    3;   1.3;  95.0;eor
       3987;2025112002;    3;   1.1;  96.0;eor
       3987;2025112003;    3;   0.9;  95.0;eor
       3987;2025112004;    3;   0.8;  96.0;eor
       3987;2025112005;    3;   1.0;  97.0;eor
       3987;2025112006;    3;   1.3;  96.0;eor
       3987;2025112007;    3;   1.5;  96.0;eor
       3987;2025112008;    3;   2.0;  95.0;eor
       3987;2025112009;    3;   2.3;  94.0;eor
       3987;2025112010;    3;  -999;-999;eor
       3987;2025112011;    3;  -999;-999;eor
       3987;2025112012;    3;  -999;-999;eor
       3987;2025112013;    3;  -999;-999;eor
       3987;2025112014;    3;  -999;-999;eor
       3987;2025112015;    3;   1.8;  94.0;eor
       3987;2025112016;    3;   1.9;  92.0;eor
       3987;2025112017;    3;   1.4;  92.0;eor
       3987;2025112018;    3;   0.1;  93.0;eor
       3987;2025112019;    3;  -0.3;  94.0;eor
       3987;2025112020;    3;  -0.6;  93.0;eor
       3987;2025112021;    3;  -0.6;  95.0;eor
       3987;2025112022;    3;  -1.1;  96.0;eor
       3987;2025112023;    3;  -1.4;  97.0;eor
       3987;2025112100;    3;  -2.0;  97.0;eor
       3987;2025112101;    3;  -2.2;  97.0;eor
       3987;2025112102;    3;  -2.4;  97.0;eor
       3987;2025112103;    3;  -2.8;  96.0;eor
       3987;2025112104;    3;  -2.9;  96.0;eor
       3987;2025112105;    3;  -3.4;  95.0;eor
       3987;2025112106;    3;  -3.8;  95.0;eor
       3987;2025112107;    3;  -3.8;  95.0;eor
       3987;2025112108;    3;  -3.6;  95.0;eor
       3987;2025112109;    3;  -2.6;  94.0;eor
       3987;2025112110;    3;  -1.6;  92.0;eor
       3987;2025112111;    3;   0.4;  81.0;eor
       3987;2025112112;    3;   1.1;  77.0;eor
       3987;2025112113;    3;   1.0;  81.0;eor
       3987;2025112114;    3;   0.8;  83.0;eor
       3987;2025112115;    3;   0.2;  84.0;eor
       3987;2025112116;    3;  -1.0;  92.0;eor
       3987;2025112117;    3;  -1.6;  94.0;eor
       3987;2025112118;    3;  -1.9;  94.0;eor
       3987;2025112119;    3;  -2.4;  95.0;eor
       3987;2025112120;    3;  -2.5;  96.0;eor
       3987;2025112121;    3;  -2.9;  95.0;eor
       3987;2025112122;    3;  -2.9;  95.0;eor
       3987;2025112123;    3;  -3.1;  96.0;eor
       3987;2025112200;    3;  -3.5;  96.0;eor
       3987;2025112201;    3;  -3.6;  96.0;eor
       3987;2025112202;    3;  -3.5;  96.0;eor
       3987;2025112203;    3;  -3.8;  95.0;eor
       3987;2025112204;    3;  -3.9;  95.0;eor
       3987;2025112205;    3;  -3.7;  94.0;eor
       3987;2025112206;    3;  -3.3;  92.0;eor
       3987;2025112207;    3;  -4.2;  93.0;eor
       3987;2025112208;    3;  -3.9;  93.0;eor
       3987;2025112209;    3;  -2.7;  92.0;eor
       3987;2025112210;    3;  -1.6;  94.0;eor
       3987;2025112211;    3;   1.0;  79.0;eor
       3987;2025112212;    3;   2.7;  69.0;eor
       3987;2025112213;    3;   2.2;  73.0;eor
       3987;2025112214;    3;   1.5;  76.0;eor
       3987;2025112215;    3;   0.1;  84.0;eor
       3987;2025112216;    3;  -1.2;  89.0;eor
       3987;2025112217;    3;  -1.6;  89.0;eor
       3987;2025112218;    3;  -2.0;  92.0;eor
       3987;2025112219;    3;  -2.1;  90.0;eor
       3987;2025112220;    3;  -2.3;  90.0;eor
       3987;2025112221;    3;  -2.7;  91.0;eor
       3987;2025112222;    3;  -3.4;  93.0;eor
       3987;2025112223;    3;  -3.6;  93.0;eor
       3987;2025112300;    3;  -3.9;  94.0;eor
       3987;2025112301;    3;  -4.3;  93.0;eor
       3987;2025112302;    3;  -4.5;  93.0;eor
       3987;2025112303;    3;  -4.5;  93.0;eor
       3987;2025112304;    3;  -5.3;  93.0;eor
       3987;2025112305;    3;  -5.2;  92.0;eor
       3987;2025112306;    3;  -4.8;  90.0;eor
       3987;2025112307;    3;  -5.5;  91.0;eor
       3987;2025112308;    3;  -5.2;  89.0;eor
       3987;2025112309;    3;  -4.9;  86.0;eor
       3987;2025112310;    3;  -3.3;  79.0;eor
       3987;2025112311;    3;  -1.6;  71.0;eor
       3987;2025112312;    3;  -1.1;  67.0;eor
       3987;2025112313;    3;  -0.4;  63.0;eor
       3987;2025112314;    3;  -0.4;  65.0;eor
       3987;2025112315;    3;  -2.0;  76.0;eor
       3987;2025112316;    3;  -3.1;  80.0;eor
       3987;2025112317;    3;  -3.4;  80.0;eor
       3987;2025112318;    3;  -3.8;  80.0;eor
       3987;2025112319;    3;  -4.5;  82.0;eor
       3987;2025112320;    3;  -4.7;  82.0;eor
       3987;2025112321;    3;  -4.7;  79.0;eor
       3987;2025112322;    3;  -4.4;  77.0;eor
       3987;2025112323;    3;  -3.7;  74.0;eor
       3987;2025112400;    3;  -3.2;  72.0;eor
       3987;2025112401;    3;  -3.0;  82.0;eor
       3987;2025112402;    3;  -3.0;  93.0;eor
       3987;2025112403;    3;  -2.6;  93.0;eor
       3987;2025112404;    3;  -2.4;  94.0;eor
       3987;2025112405;    3;  -2.0;  94.0;eor
       3987;2025112406;    3;  -1.6;  92.0;eor
       3987;2025112407;    3;  -1.3;  92.0;eor
       3987;2025112408;    3;  -0.6;  90.0;eor
       3987;2025112409;    3;   0.1;  88.0;eor
       3987;2025112410;    3;   1.1;  85.0;eor
       3987;2025112411;    3;   1.9;  82.0;eor
       3987;2025112412;    3;   1.9;  83.0;eor
       3987;2025112413;    3;   2.3;  81.0;eor
       3987;2025112414;    3;   1.9;  85.0;eor
       3987;2025112415;    3;   1.0;  90.0;eor
       3987;2025112416;    3;   0.8;  92.0;eor
       3987;2025112417;    3;   1.3;  91.0;eor
       3987;2025112418;    3;   1.4;  90.0;eor
       3987;2025112419;    3;   1.2;  92.0;eor
       3987;2025112420;    3;   1.2;  91.0;eor
       3987;2025112421;    3;   1.1;  91.0;eor
       3987;2025112422;    3;   1.1;  91.0;eor
       3987;2025112423;    3;   1.0;  91.0;eor
       3987;2025112500;    3;   0.2;  95.0;eor
       3987;2025112501;    3;   0.4;  95.0;eor
       3987;2025112502;    3;   0.2;  94.0;eor
       3987;2025112503;    3;   0.3;  95.0;eor
       3987;2025112504;    3;   0.2;  95.0;eor
       3987;2025112505;    3;  -0.1;  96.0;eor
       3987;2025112506;    3;   0.1;  94.0;eor
       3987;2025112507;    3;   0.0;  95.0;eor
       3987;2025112508;    3;   0.3;  93.0;eor
       3987;2025112509;    3;   0.6;  92.0;eor
       3987;2025112510;    3;   2.1;  84.0;eor
       3987;2025112511;    3;   3.5;  78.0;eor
       3987;2025112512;    3;   4.1;  78.0;eor
       3987;2025112513;    3;   3.6;  82.0;eor
       3987;2025112514;    3;   3.4;  84.0;eor
       3987;2025112515;    3;   2.6;  88.0;eor
       3987;2025112516;    3;   2.6;  88.0;eor
       3987;2025112517;    3;   2.7;  88.0;eor
       3987;2025112518;    3;   2.4;  88.0;eor
       3987;2025112519;    3;   2.2;  88.0;eor
       3987;2025112520;    3;   2.5;  87.0;eor
       3987;2025112521;    3;   2.1;  88.0;eor
       3987;2025112522;    3;   1.5;  89.0;eor
       3987;2025112523;    3;   1.4;  90.0;eor
       3987;2025112600;    3;   0.2;  88.0;eor
       3987;2025112601;    3;   0.1;  91.0;eor
       3987;2025112602;    3;   0.4;  91.0;eor
       3987;2025112603;    3;   0.3;  90.0;eor
       3987;2025112604;    3;  -0.7;  93.0;eor
       3987;2025112605;    3;  -0.6;  94.0;eor
       3987;2025112606;    3;  -1.0;  93.0;eor
       3987;2025112607;    3;  -1.0;  94.0;eor
       3987;2025112608;    3;  -0.5;  93.0;eor
       3987;2025112609;    3;  -0.2;  94.0;eor
       3987;2025112610;    3;   0.6;  95.0;eor
       3987;2025112611;    3;   2.2;  91.0;eor
       3987;2025112612;    3;   3.0;  89.0;eor
       3987;2025112613;    3;   3.4;  88.0;eor
       3987;2025112614;    3;   3.5;  89.0;eor
       3987;2025112615;    3;   2.6;  91.0;eor
       3987;2025112616;    3;   2.1;  91.0;eor
       3987;2025112617;    3;   1.8;  93.0;eor
       3987;2025112618;    3;   2.2;  93.0;eor
       3987;2025112619;    3;   2.8;  92.0;eor
       3987;2025112620;    3;   2.7;  93.0;eor
       3987;2025112621;    3;   2.7;  92.0;eor
       3987;2025112622;    3;   2.6;  92.0;eor
       3987;2025112623;    3;   2.3;  92.0;eor
       3987;2025112700;    3;   2.3;  91.0;eor
       3987;2025112701;    3;   2.5;  91.0;eor
       3987;2025112702;    3;   2.4;  92.0;eor
       3987;2025112703;    3;   2.4;  92.0;eor
       3987;2025112704;    3;   2.2;  90.0;eor
       3987;2025112705;    3;   1.6;  91.0;eor
       3987;2025112706;    3;   1.3;  90.0;eor
       3987;2025112707;    3;   0.5;  92.0;eor
       3987;2025112708;    3;   0.3;  90.0;eor
       3987;2025112709;    3;   1.5;  83.0;eor
       3987;2025112710;    3;   2.7;  76.0;eor
       3987;2025112711;    3;   4.3;  68.0;eor
       3987;2025112712;    3;   4.7;  67.0;eor
       3987;2025112713;    3;   4.2;  70.0;eor
       3987;2025112714;    3;   3.5;  71.0;eor
       3987;2025112715;    3;   2.2;  77.0;eor
       3987;2025112716;    3;   1.7;  79.0;eor
       3987;2025112717;    3;   1.8;  78.0;eor
       3987;2025112718;    3;   2.1;  77.0;eor
       3987;2025112719;    3;   2.4;  78.0;eor
       3987;2025112720;    3;   2.6;  77.0;eor
       3987;2025112721;    3;   3.1;  76.0;eor
       3987;2025112722;    3;   3.4;  76.0;eor
       3987;2025112723;    3;   3.5;  78.0;eor
       3987;2025112800;    3;   3.7;  78.0;eor
       3987;2025112801;    3;   3.7;  81.0;eor
       3987;2025112802;    3;   3.7;  85.0;eor
       3987;2025112803;    3;   3.5;  87.0;eor
       3987;2025112804;    3;   4.0;  84.0;eor
       3987;2025112805;    3;   4.2;  85.0;eor
       3987;2025112806;    3;   4.3;  85.0;eor
       3987;2025112807;    3;   4.3;  86.0;eor
       3987;2025112808;    3;   4.7;  83.0;eor
       3987;2025112809;    3;   5.2;  82.0;eor
       3987;2025112810;    3;   5.5;  82.0;eor
       3987;2025112811;    3;   5.6;  85.0;eor
       3987;2025112812;    3;   5.7;  88.0;eor
       3987;2025112813;    3;   6.6;  79.0;eor
       3987;2025112814;    3;   6.4;  80.0;eor
       3987;2025112815;    3;   6.1;  82.0;eor
       3987;2025112816;    3;   5.9;  82.0;eor
       3987;2025112817;    3;   5.6;  84.0;eor
       3987;2025112818;    3;   5.4;  86.0;eor
       3987;2025112819;    3;   5.3;  87.0;eor
       3987;2025112820;    3;   5.2;  87.0;eor
       3987;2025112821;    3;   5.0;  90.0;eor
       3987;2025112822;    3;   4.8;  95.0;eor
       3987;2025112823;    3;   4.7;  98.0;eor
       3987;2025112900;    3;   4.9;  98.0;eor
       3987;2025112901;    3;   5.1;  98.0;eor
       3987;2025112902;    3;   5.2;  98.0;eor
       3987;2025112903;    3;   5.3;  99.0;eor
       3987;2025112904;    3;   5.6;  99.0;eor
       3987;2025112905;    3;   5.3;  99.0;eor
       3987;2025112906;    3;   4.7; 100.0;eor
       3987;2025112907;    3;   5.0; 100.0;eor
       3987;2025112908;    3;   5.4;  99.0;eor
       3987;2025112909;    3;   5.6;  99.0;eor
       3987;2025112910;    3;   6.1;  99.0;eor
       3987;2025112911;    3;   6.4;  97.0;eor
       3987;2025112912;    3;   6.7;  97.0;eor
       3987;2025112913;    3;   6.7;  96.0;eor
       3987;2025112914;    3;   7.0;  95.0;eor
       3987;2025112915;    3;   5.8;  98.0;eor
       3987;2025112916;    3;   6.3;  98.0;eor
       3987;2025112917;    3;   6.3;  98.0;eor
       3987;2025112918;    3;   6.2;  97.0;eor
       3987;2025112919;    3;   5.3;  98.0;eor
       3987;2025112920;    3;   5.5;  98.0;eor
       3987;2025112921;    3;   5.8;  97.0;eor
       3987;2025112922;    3;   6.0;  97.0;eor
       3987;2025112923;    3;   5.9;  97.0;eor
       3987;2025113000;    3;   5.3;  96.0;eor
       3987;2025113001;    3;   5.2;  96.0;eor
       3987;2025113002;    3;   4.6;  96.0;eor
       3987;2025113003;    3;   5.0;  95.0;eor
       3987;2025113004;    3;   4.9;  95.0;eor
       3987;2025113005;    3;   5.1;  94.0;eor
       3987;2025113006;    3;   4.8;  93.0;eor
       3987;2025113007;    3;   4.5;  93.0;eor
       3987;2025113008;    3;   5.1;  91.0;eor
       3987;2025113009;    3;   5.7;  87.0;eor
       3987;2025113010;    3;   6.7;  84.0;eor
       3987;2025113011;    3;   7.9;  80.0;eor
       3987;2025113012;    3;   8.5;  79.0;eor
       3987;2025113013;    3;   8.6;  83.0;eor
       3987;2025113014;    3;   8.2;  90.0;eor
       3987;2025113015;    3;   7.5;  94.0;eor
       3987;2025113016;    3;   7.1;  97.0;eor
       3987;2025113017;    3;   6.9;  98.0;eor
       3987;2025113018;    3;   6.6;  98.0;eor
       3987;2025113019;    3;   6.6;  98.0;eor
       3987;2025113020;    3;   6.4;  98.0;eor
       3987;2025113021;    3;   5.6;  98.0;eor
       3987;2025113022;    3;   5.2;  99.0;eor
       3987;2025113023;    3;   5.5;  97.0;eor
       3987;2025120100;    3;   5.0;  98.0;eor
       3987;2025120101;    3;   4.0;  96.0;eor
       3987;2025120102;    3;   2.8;  97.0;eor
       3987;2025120103;    3;   2.0;  98.0;eor
       3987;2025120104;    3;   1.2;  97.0;eor
       3987;2025120105;    3;   1.3;  98.0;eor
       3987;2025120106;    3;   2.2;  97.0;eor
       3987;2025120107;    3;   2.0;  97.0;eor
       3987;2025120108;    3;   2.8;  96.0;eor
       3987;2025120109;    3;   3.2;  94.0;eor
       3987;2025120110;    3;   4.7;  90.0;eor
       3987;2025120111;    3;   4.7;  85.0;eor
       3987;2025120112;    3;   5.7;  81.0;eor
       3987;2025120113;    3;   6.3;  73.0;eor
       3987;2025120114;    3;   5.1;  80.0;eor
       3987;2025120115;    3;   3.4;  87.0;eor
       3987;2025120116;    3;   2.7;  92.0;eor
       3987;2025120117;    3;   2.2;  93.0;eor
       3987;2025120118;    3;   1.8;  93.0;eor
       3987;2025120119;    3;   1.6;  89.0;eor
       3987;2025120120;    3;   1.0;  87.0;eor
       3987;2025120121;    3;   0.5;  87.0;eor
       3987;2025120122;    3;   0.1;  88.0;eor
       3987;2025120123;    3;  -0.1;  89.0;eor
       3987;2025120200;    3;  -0.3;  89.0;eor
       3987;2025120201;    3;  -0.4;  90.0;eor
       3987;2025120202;    3;  -0.1;  90.0;eor
       3987;2025120203;    3;  -1.4;  93.0;eor
       3987;2025120204;    3;  -1.0;  94.0;eor
       3987;2025120205;    3;  -1.1;  94.0;eor
       3987;2025120206;    3;  -1.3;  95.0;eor
       3987;2025120207;    3;  -1.0;  94.0;eor
       3987;2025120208;    3;   0.1;  94.0;eor
       3987;2025120209;    3;   0.5;  93.0;eor
       3987;2025120210;    3;   1.3;  91.0;eor
       3987;2025120211;    3;   2.3;  91.0;eor
       3987;2025120212;    3;   3.6;  86.0;eor
       3987;2025120213;    3;   4.3;  83.0;eor
       3987;2025120214;    3;   3.6;  88.0;eor
       3987;2025120215;    3;   2.4;  93.0;eor
       3987;2025120216;    3;   1.4;  97.0;eor
       3987;2025120217;    3;   0.7;  97.0;eor
       3987;2025120218;    3;   0.2;  98.0;eor
       3987;2025120219;    3;   1.0;  98.0;eor
       3987;2025120220;    3;   0.7;  97.0;eor
       3987;2025120221;    3;   0.1;  97.0;eor
       3987;2025120222;    3;  -0.2;  98.0;eor
       3987;2025120223;    3;   0.6;  97.0;eor
       3987;2025120300;    3;   0.3;  97.0;eor
       3987;2025120301;    3;   0.7;  97.0;eor
       3987;2025120302;    3;   1.0;  97.0;eor
       3987;2025120303;    3;   1.0;  96.0;eor
       3987;2025120304;    3;   1.0;  96.0;eor
       3987;2025120305;    3;   1.0;  95.0;eor
       3987;2025120306;    3;   0.9;  96.0;eor
       3987;2025120307;    3;   1.2;  97.0;eor
       3987;2025120308;    3;   1.7;  97.0;eor
       3987;2025120309;    3;   2.4;  97.0;eor
       3987;2025120310;    3;   3.2;  94.0;eor
       3987;2025120311;    3;   4.4;  89.0;eor
       3987;2025120312;    3;   4.7;  89.0;eor
       3987;2025120313;    3;   5.0;  88.0;eor
       3987;2025120314;    3;   4.8;  90.0;eor
       3987;2025120315;    3;   4.3;  93.0;eor
       3987;2025120316;    3;   3.8;  96.0;eor
       3987;2025120317;    3;   3.5;  97.0;eor
       3987;2025120318;    3;   3.0;  96.0;eor
       3987;2025120319;    3;   2.9;  93.0;eor
       3987;2025120320;    3;   2.5;  94.0;eor
       3987;2025120321;    3;   2.4;  93.0;eor
       3987;2025120322;    3;   1.8;  92.0;eor
       3987;2025120323;    3;   0.9;  94.0;eor
       3987;2025120400;    3;   0.4;  95.0;eor
       3987;2025120401;    3;   0.4;  95.0;eor
       3987;2025120402;    3;  -0.1;  96.0;eor
       3987;2025120403;    3;   0.1;  95.0;eor
       3987;2025120404;    3;   0.1;  95.0;eor
       3987;2025120405;    3;   0.3;  94.0;eor
       3987;2025120406;    3;   0.4;  92.0;eor
       3987;2025120407;    3;   0.5;  91.0;eor
       3987;2025120408;    3;   0.7;  90.0;eor
       3987;2025120409;    3;   1.2;  89.0;eor
       3987;2025120410;    3;   1.9;  84.0;eor
       3987;2025120411;    3;   2.9;  81.0;eor
       3987;2025120412;    3;   3.6;  80.0;eor
       3987;2025120413;    3;   4.1;  82.0;eor
       3987;2025120414;    3;   3.4;  86.0;eor
       3987;2025120415;    3;   3.1;  88.0;eor
       3987;2025120416;    3;   3.4;  88.0;eor
       3987;2025120417;    3;   3.6;  88.0;eor
       3987;2025120418;    3;   3.8;  87.0;eor
       3987;2025120419;    3;   3.9;  89.0;eor
       3987;2025120420;    3;   3.5;  90.0;eor
       3987;2025120421;    3;   2.3;  91.0;eor
       3987;2025120422;    3;   1.9;  92.0;eor
       3987;2025120423;    3;   1.8;  93.0;eor
       3987;2025120500;    3;   1.8;  93.0;eor
       3987;2025120501;    3;   1.8;  93.0;eor
       3987;2025120502;    3;   1.9;  92.0;eor
       3987;2025120503;    3;   1.9;  92.0;eor
       3987;2025120504;    3;   2.0;  93.0;eor
       3987;2025120505;    3;   2.1;  95.0;eor
       3987;2025120506;    3;   2.4;  95.0;eor
       3987;2025120507;    3;   2.6;  97.0;eor
       3987;2025120508;    3;   2.7;  97.0;eor
       3987;2025120509;    3;   2.9;  98.0;eor
       3987;2025120510;    3;   2.8;  97.0;eor
       3987;2025120511;    3;   2.8;  97.0;eor
       3987;2025120512;    3;   3.0;  96.0;eor
       3987;2025120513;    3;   3.3;  94.0;eor
       3987;2025120514;    3;   3.4;  93.0;eor
       3987;2025120515;    3;   3.0;  94.0;eor
       3987;2025120516;    3;   2.7;  95.0;eor
       3987;2025120517;    3;   1.5;  97.0;eor
       3987;2025120518;    3;   1.4;  97.0;eor
       3987;2025120519;    3;   1.6;  96.0;eor
       3987;2025120520;    3;   1.4;  93.0;eor
       3987;2025120521;    3;   1.3;  93.0;eor
       3987;2025120522;    3;   1.0;  95.0;eor
       3987;2025120523;    3;   1.4;  96.0;eor
       3987;2025120600;    3;   1.6;  96.0;eor
       3987;2025120601;    3;   1.6;  95.0;eor
       3987;2025120602;    3;   1.7;  96.0;eor
       3987;2025120603;    3;   1.4;  97.0;eor
       3987;2025120604;    3;   1.5;  96.0;eor
       3987;2025120605;    3;   0.7;  97.0;eor
       3987;2025120606;    3;  -0.2;  97.0;eor
       3987;2025120607;    3;  -0.3;  97.0;eor
       3987;2025120608;    3;  -0.2;  96.0;eor
       3987;2025120609;    3;   0.5;  94.0;eor
       3987;2025120610;    3;   1.4;  92.0;eor
       3987;2025120611;    3;   2.9;  87.0;eor
       3987;2025120612;    3;   3.4;  84.0;eor
       3987;2025120613;    3;   3.7;  84.0;eor
       3987;2025120614;    3;   3.8;  85.0;eor
       3987;2025120615;    3;   3.8;  87.0;eor
       3987;2025120616;    3;   3.7;  88.0;eor
       3987;2025120617;    3;   3.8;  87.0;eor
       3987;2025120618;    3;   3.8;  87.0;eor
       3987;2025120619;    3;   4.1;  84.0;eor
       3987;2025120620;    3;   4.2;  84.0;eor
       3987;2025120621;    3;   4.6;  84.0;eor
       3987;2025120622;    3;   3.5;  94.0;eor
       3987;2025120623;    3;   3.4;  95.0;eor
       3987;2025120700;    3;   3.6;  95.0;eor
       3987;2025120701;    3;   3.4;  96.0;eor
       3987;2025120702;    3;   3.7;  94.0;eor
       3987;2025120703;    3;   4.6;  91.0;eor
       3987;2025120704;    3;   4.6;  91.0;eor
       3987;2025120705;    3;   4.9;  91.0;eor
       3987;2025120706;    3;   5.1;  94.0;eor
       3987;2025120707;    3;   5.3;  96.0;eor
       3987;2025120708;    3;   6.1;  95.0;eor
       3987;2025120709;    3;   6.6;  94.0;eor
       3987;2025120710;    3;   7.5;  94.0;eor
       3987;2025120711;    3;   8.6;  90.0;eor
       3987;2025120712;    3;   9.6;  87.0;eor
       3987;2025120713;    3;   9.3;  87.0;eor
       3987;2025120714;    3;   9.4;  86.0;eor
       3987;2025120715;    3;   7.9;  92.0;eor
       3987;2025120716;    3;   8.5;  90.0;eor
       3987;2025120717;    3;   8.5;  90.0;eor
       3987;2025120718;    3;   7.1;  94.0;eor
       3987;2025120719;    3;   6.5;  96.0;eor
       3987;2025120720;    3;   6.1;  97.0;eor
       3987;2025120721;    3;   5.8;  96.0;eor
       3987;2025120722;    3;   5.9;  94.0;eor
       3987;2025120723;    3;   5.6;  95.0;eor
       3987;2025120800;    3;   6.4;  91.0;eor
       3987;2025120801;    3;   7.0;  90.0;eor
       3987;2025120802;    3;   7.1;  95.0;eor
       3987;2025120803;    3;   7.5;  97.0;eor
       3987;2025120804;    3;   7.7;  98.0;eor
       3987;2025120805;    3;   8.5;  98.0;eor
       3987;2025120806;    3;   8.5;  99.0;eor
       3987;2025120807;    3;   8.6;  98.0;eor
       3987;2025120808;    3;   8.5;  98.0;eor
       3987;2025120809;    3;   8.9;  97.0;eor
       3987;2025120810;    3;   9.8;  93.0;eor
       3987;2025120811;    3;  11.3;  84.0;eor
       3987;2025120812;    3;  12.4;  76.0;eor
       3987;2025120813;    3;  11.7;  84.0;eor
       3987;2025120814;    3;  12.0;  84.0;eor
       3987;2025120815;    3;  11.3;  89.0;eor
       3987;2025120816;    3;  11.0;  93.0;eor
       3987;2025120817;    3;  11.7;  96.0;eor
       3987;2025120818;    3;  11.7;  98.0;eor
       3987;2025120819;    3;  11.9;  99.0;eor
       3987;2025120820;    3;  11.7;  99.0;eor
       3987;2025120821;    3;  11.5;  98.0;eor
       3987;2025120822;    3;  11.2;  99.0;eor
       3987;2025120823;    3;  10.8;  98.0;eor
